doc_id,file_name
67FV-9DK1-DXVP-V0MF-00000-00,crime_query_results_20.json
67DS-FJ31-JBCN-441D-00000-00,crime_query_results_20.json
676M-KTR1-JBCN-455P-00000-00,crime_query_results_20.json
676M-KTS1-JBCN-400D-00000-00,crime_query_results_20.json
6728-R7V1-JBCN-44RJ-00000-00,crime_query_results_20.json
674V-CF71-DXVP-V0R6-00000-00,crime_query_results_20.json
67BD-SH91-DXVP-V04R-00000-00,crime_query_results_20.json
66R9-T051-JBCN-44YF-00000-00,crime_query_results_20.json
64KW-GTW1-JBCN-4316-00000-00,crime_query_results_1010.json
5SNB-W4W1-DXVP-V322-00000-00,crime_query_results_1010.json
62YK-R1N1-DXVP-V1RR-00000-00,crime_query_results_1010.json
5YS1-NBX1-DXVP-V0D2-00000-00,crime_query_results_1010.json
5VKH-XFR1-DXVP-V4NP-00000-00,crime_query_results_1010.json
63WW-51W1-DXVP-V3H7-00000-00,crime_query_results_1010.json
5XS3-MJG1-JBCN-44R0-00000-00,crime_query_results_1010.json
5YWN-5J01-DXVP-V2NH-00000-00,crime_query_results_1010.json
5X57-SSB1-DXVP-V36D-00000-00,crime_query_results_1440.json
5VW0-RFY1-DXVP-V4HM-00000-00,crime_query_results_1440.json
66P1-YSD1-DXVP-V102-00000-00,crime_query_results_1440.json
64DB-9T41-DXVP-V52H-00000-00,crime_query_results_1440.json
6203-B8B1-JBCN-4073-00000-00,crime_query_results_1440.json
5V43-S061-DXVP-V3V2-00000-00,crime_query_results_1440.json
5T03-YR11-JBCN-40GD-00000-00,crime_query_results_1440.json
60G2-XV51-DXVP-V15D-00000-00,crime_query_results_1440.json
5RCJ-72J1-JBCN-42WV-00000-00,crime_query_results_1440.json
5SYP-1WJ1-DXVP-V09H-00000-00,crime_query_results_1440.json
5SG1-D5M1-DXVP-V143-00000-00,crime_query_results_1440.json
5S23-PJ01-DXVP-V0V1-00000-00,crime_query_results_1440.json
5VBG-WW31-JBCN-40X3-00000-00,crime_query_results_1440.json
668Y-G7B1-DXVP-V2B2-00000-00,crime_query_results_149.json
653S-GM11-DXVP-V10K-00000-00,crime_query_results_149.json
670J-YSN1-JBCN-42JC-00000-00,crime_query_results_149.json
667F-P141-DXVP-V2P0-00000-00,crime_query_results_149.json
65PY-NFC1-DXVP-V4MJ-00000-00,crime_query_results_149.json
6585-DSB1-DXVP-V36D-00000-00,crime_query_results_149.json
66FM-VBH1-DXVP-V3FH-00000-00,crime_query_results_149.json
63VR-YP11-DXVP-V452-00000-00,crime_query_results_149.json
66R3-TS31-JBCN-43TF-00000-00,crime_query_results_149.json
66Y3-5G81-DXVP-V09B-00000-00,crime_query_results_149.json
63VR-YP11-DXVP-V454-00000-00,crime_query_results_260.json
63C3-V521-JBCN-412Y-00000-00,crime_query_results_260.json
62PS-BGX1-JBCN-42YG-00000-00,crime_query_results_260.json
5W8R-4M91-DXVP-V248-00000-00,crime_query_results_260.json
5WP7-JH21-DXVP-V4VH-00000-00,crime_query_results_260.json
651J-9PP1-JBCN-41BT-00000-00,crime_query_results_260.json
5V49-3011-DXVP-V259-00000-00,crime_query_results_260.json
66HN-1VK1-DXVP-V1B6-00000-00,crime_query_results_260.json
65V7-P291-DXVP-V254-00000-00,crime_query_results_260.json
5VX2-KFF1-JBCN-411K-00000-00,crime_query_results_260.json
5Y3G-BXM1-DXVP-V3HX-00000-00,crime_query_results_260.json
65B5-M4H1-DXVP-V103-00000-00,crime_query_results_260.json
60TW-KHS1-JBCN-43B1-00000-00,crime_query_results_260.json
6754-TJ01-DXVP-V2D5-00000-00,crime_query_results_260.json
63M4-WJ01-DXVP-V1PK-00000-00,crime_query_results_630.json
6158-94N1-JBCN-40PX-00000-00,crime_query_results_630.json
5S41-81C1-JBCN-43PG-00000-00,crime_query_results_630.json
66XR-P2H1-DXVP-V2XD-00000-00,crime_query_results_630.json
5RC4-8FW1-DXVP-V2SP-00000-00,crime_query_results_630.json
5WCN-D1W1-DXVP-V39W-00000-00,crime_query_results_1180.json
5XR1-T1C1-DXVP-V1X3-00000-00,crime_query_results_1180.json
5SYP-1WJ1-DXVP-V099-00000-00,crime_query_results_1180.json
5XB0-GXB1-DXVP-V3FG-00000-00,crime_query_results_1180.json
660D-MWB1-JBCN-4475-00000-00,crime_query_results_1180.json
5W7N-FC51-JBCN-40XT-00000-00,crime_query_results_1180.json
62J8-YF11-JBCN-42DX-00000-00,crime_query_results_470.json
6689-JP81-DXVP-V4BX-00000-00,crime_query_results_470.json
607W-S5M1-DXVP-V2R1-00000-00,crime_query_results_470.json
5XKM-80M1-JBCN-40H9-00000-00,crime_query_results_470.json
651S-9BV1-DXVP-V3W6-00000-00,crime_query_results_470.json
65H8-XKF1-DXVP-V223-00000-00,crime_query_results_470.json
5XSJ-DRP1-DXVP-V0F5-00000-00,crime_query_results_470.json
5XHG-PVH1-JBCN-453D-00000-00,crime_query_results_470.json
616S-7WM1-DXVP-V0S2-00000-00,crime_query_results_870.json
5RYY-TMT1-JBCN-40Y7-00000-00,crime_query_results_870.json
62VC-V8K1-JBCN-44TX-00000-00,crime_query_results_870.json
61RX-5TT1-JBCN-40B4-00000-00,crime_query_results_870.json
5WMR-XR41-DXVP-V2N1-00000-00,crime_query_results_870.json
5RY9-X861-JBCN-43MF-00000-00,crime_query_results_1250.json
60N0-7MJ1-DXVP-V1TJ-00000-00,crime_query_results_1250.json
6286-2TT1-DXVP-V1H2-00000-00,crime_query_results_1250.json
5YX9-2PV1-DXVP-V142-00000-00,crime_query_results_1250.json
5VKH-XFR1-DXVP-V4PC-00000-00,crime_query_results_1250.json
64KF-H4W1-DXVP-V2H4-00000-00,crime_query_results_1250.json
67CG-MRX1-DXVP-V52N-00000-00,crime_query_results_1250.json
5Y97-JR61-DXVP-V0S4-00000-00,crime_query_results_1250.json
64JK-M5G1-JBCN-44X3-00000-00,crime_query_results_1250.json
5TTS-7KW1-JBCN-44VX-00000-00,crime_query_results_1250.json
62J3-04V1-JBCN-44CP-00000-00,crime_query_results_1600.json
5TWG-V401-JBCN-40H6-00000-00,crime_query_results_1600.json
63RS-C7P1-JBCN-4149-00000-00,crime_query_results_1600.json
636D-X741-DXVP-V3TR-00000-00,crime_query_results_1600.json
63K9-0KT1-JBCN-4049-00000-00,crime_query_results_1600.json
651V-RRY1-DXVP-V2XW-00000-00,crime_query_results_1600.json
61DR-F1F1-JBCN-4003-00000-00,crime_query_results_1600.json
5WGG-BD71-JBCN-43XM-00000-00,crime_query_results_1600.json
65H0-GK91-JBCN-412C-00000-00,crime_query_results_1600.json
656S-33P1-JBCN-443H-00000-00,crime_query_results_1600.json
65N7-X0D1-DXVP-V007-00000-00,crime_query_results_1600.json
62FR-96Y1-JBCN-409J-00000-00,crime_query_results_1600.json
65FT-4HN1-JBCN-43BM-00000-00,crime_query_results_1600.json
656N-M351-DXVP-V1WH-00000-00,crime_query_results_1600.json
635C-1F61-DXVP-V154-00000-00,crime_query_results_1600.json
652P-MH61-DXVP-V0DF-00000-00,crime_query_results_1600.json
66RH-S3X1-DXVP-V1V2-00000-00,crime_query_results_1600.json
62KJ-SMW1-DXVP-V49T-00000-00,crime_query_results_1600.json
61XC-JKB1-DXVP-V2T1-00000-00,crime_query_results_1600.json
653P-1JC1-JBCN-42TW-00000-00,crime_query_results_1600.json
5Y1B-N101-DXVP-V1W3-00000-00,crime_query_results_1600.json
65C5-11Y1-DXVP-V328-00000-00,crime_query_results_1600.json
5VT7-MYJ1-DXVP-V3SX-00000-00,crime_query_results_1600.json
6534-K191-JBCN-43R2-00000-00,crime_query_results_1600.json
64XB-XMH1-DXVP-V4XB-00000-00,crime_query_results_1600.json
63FW-WF61-DXVP-V2W9-00000-00,crime_query_results_1600.json
5VGB-BSP1-DXVP-V1WF-00000-00,crime_query_results_1600.json
65MD-18W1-JBCN-40P6-00000-00,crime_query_results_1600.json
5S1W-J9G1-DXVP-V1SH-00000-00,crime_query_results_1600.json
5TB4-KT91-JBCN-42C4-00000-00,crime_query_results_1600.json
5X32-8N51-JBCN-40YV-00000-00,crime_query_results_760.json
5Y85-R0B1-DXVP-V2G3-00000-00,crime_query_results_760.json
61SB-43G1-JBCN-43SB-00000-00,crime_query_results_760.json
60C9-96G1-DXVP-V12C-00000-00,crime_query_results_760.json
642R-M721-JBCN-436D-00000-00,crime_query_results_760.json
5SDJ-4001-DXVP-V2BY-00000-00,crime_query_results_760.json
65J8-9FD1-DXVP-V46H-00000-00,crime_query_results_760.json
5WDS-JW81-JBCN-4307-00000-00,crime_query_results_330.json
5VJP-1MW1-JBCN-41CN-00000-00,crime_query_results_330.json
5RC4-8FW1-DXVP-V2RX-00000-00,crime_query_results_330.json
5W35-WNY1-JBCN-427T-00000-00,crime_query_results_330.json
65N7-X0C1-DXVP-V55X-00000-00,crime_query_results_330.json
664X-1PP1-JBCN-435Y-00000-00,crime_query_results_330.json
61FK-B4F1-JBCN-438F-00000-00,crime_query_results_330.json
5T1K-8PR1-DXVP-V318-00000-00,crime_query_results_330.json
5W2J-0DR1-DXVP-V23M-00000-00,crime_query_results_330.json
65NF-W5S1-DXVP-V0XS-00000-00,crime_query_results_330.json
61FT-9341-DXVP-V18M-00000-00,crime_query_results_330.json
663M-6K11-JBCN-433B-00000-00,crime_query_results_330.json
61V1-WJK1-JBCN-4370-00000-00,crime_query_results_330.json
6549-Y3X1-JBCN-453K-00000-00,crime_query_results_330.json
6390-47M1-DXVP-V3XS-00000-00,crime_query_results_330.json
5RD0-5BX1-JBCN-451N-00000-00,crime_query_results_1290.json
5X4S-8141-DXVP-V3C0-00000-00,crime_query_results_1290.json
5VC4-T3K1-DXVP-V0XD-00000-00,crime_query_results_1290.json
5TRF-6Y31-DXVP-V25Y-00000-00,crime_query_results_1290.json
6313-GVD1-DXVP-V21X-00000-00,crime_query_results_1290.json
63S0-CF41-DXVP-V1RH-00000-00,crime_query_results_1290.json
5TWG-V401-JBCN-40GD-00000-00,crime_query_results_1290.json
5WX0-S9M1-DXVP-V53F-00000-00,crime_query_results_1290.json
5RGH-TK11-DXVP-V2MH-00000-00,crime_query_results_1290.json
65VK-5K41-DXVP-V33P-00000-00,crime_query_results_1510.json
62D7-GY71-DXVP-V0JX-00000-00,crime_query_results_1510.json
629W-TVV1-DXVP-V1KM-00000-00,crime_query_results_1510.json
5RSD-RF21-JBCN-408G-00000-00,crime_query_results_1510.json
66CH-4JP1-DXVP-V3TH-00000-00,crime_query_results_1510.json
66V3-JY51-JBCN-414H-00000-00,crime_query_results_1510.json
62BH-RHX1-DXVP-V2RF-00000-00,crime_query_results_1510.json
66Y3-5G81-DXVP-V08C-00000-00,crime_query_results_1510.json
5SSB-41W1-JBCN-40J3-00000-00,crime_query_results_1510.json
66F2-PF21-DXVP-V099-00000-00,crime_query_results_1510.json
65CC-0G91-DXVP-V1R9-00000-00,crime_query_results_1510.json
6665-VWB1-DXVP-V463-00000-00,crime_query_results_1510.json
5SD3-GT11-JBCN-4254-00000-00,crime_query_results_1510.json
670S-XXY1-DXVP-V2WF-00000-00,crime_query_results_1510.json
66BW-6XS1-JBCN-40RG-00000-00,crime_query_results_1510.json
61FC-BG81-JBCN-4432-00000-00,crime_query_results_1510.json
6654-0Y21-DXVP-V3SK-00000-00,crime_query_results_1510.json
667F-P141-DXVP-V2ND-00000-00,crime_query_results_1510.json
66XH-PVY1-JBCN-432N-00000-00,crime_query_results_1510.json
5TVD-TG31-JBCN-40RG-00000-00,crime_query_results_1510.json
5W59-KN31-DXVP-V088-00000-00,crime_query_results_1140.json
5YN8-1NF1-DXVP-V08K-00000-00,crime_query_results_1140.json
5VXG-PKW1-DXVP-V0GP-00000-00,crime_query_results_1140.json
5Y91-KRV1-DXVP-V4TJ-00000-00,crime_query_results_1140.json
5T2F-5ST1-JBCN-40N9-00000-00,crime_query_results_1140.json
60K2-HBD1-DXVP-V3H2-00000-00,crime_query_results_1140.json
5S17-MM31-DXVP-V0KT-00000-00,crime_query_results_1750.json
5V5T-P491-JBCN-42B7-00000-00,crime_query_results_1750.json
5TWG-V401-JBCN-40G8-00000-00,crime_query_results_1750.json
5TGT-8Y61-JBCN-440W-00000-00,crime_query_results_1750.json
5T81-KKF1-DXVP-V48N-00000-00,crime_query_results_1750.json
5RT8-M021-DXVP-V3RF-00000-00,crime_query_results_1750.json
5T81-KKF1-DXVP-V4J0-00000-00,crime_query_results_1750.json
5T81-KKF1-DXVP-V4K1-00000-00,crime_query_results_1750.json
5WR3-F1X1-DXVP-V28B-00000-00,crime_query_results_1300.json
5WR3-F1X1-DXVP-V261-00000-00,crime_query_results_1300.json
5XMG-4D71-JBCN-4211-00000-00,crime_query_results_1300.json
5X87-CHX1-DXVP-V0VH-00000-00,crime_query_results_1300.json
5TKC-3Y11-JBCN-416S-00000-00,crime_query_results_1300.json
5SYX-0HR1-DXVP-V2B3-00000-00,crime_query_results_1300.json
5RMK-7X41-JBCN-41MK-00000-00,crime_query_results_1300.json
5V5K-JB01-DXVP-V24J-00000-00,crime_query_results_1300.json
5X4C-KVF1-JBCN-43T3-00000-00,crime_query_results_1300.json
64H9-WDM1-DXVP-V08V-00000-00,crime_query_results_1300.json
629N-WP41-JBCN-400M-00000-00,crime_query_results_920.json
5XWY-3T01-JBCN-410C-00000-00,crime_query_results_920.json
5Y56-4731-DXVP-V2XB-00000-00,crime_query_results_920.json
61FK-B4F1-JBCN-438B-00000-00,crime_query_results_920.json
610C-0N01-JBCN-423B-00000-00,crime_query_results_920.json
5W5R-HY91-JBCN-453J-00000-00,crime_query_results_920.json
664X-1PP1-JBCN-4362-00000-00,crime_query_results_920.json
5WPN-GSP1-DXVP-V4TN-00000-00,crime_query_results_920.json
5Y97-JR61-DXVP-V0R1-00000-00,crime_query_results_520.json
627S-43Y1-JBCN-44SB-00000-00,crime_query_results_520.json
5W0M-7CW1-DXVP-V4MP-00000-00,crime_query_results_520.json
5SBD-CJF1-DXVP-V0JN-00000-00,crime_query_results_520.json
60SC-T4H1-DXVP-V240-00000-00,crime_query_results_520.json
639V-F1R1-DXVP-V0V1-00000-00,crime_query_results_520.json
64HR-VT91-JBCN-43XK-00000-00,crime_query_results_520.json
5XJB-MJV1-JBCN-43KW-00000-00,crime_query_results_520.json
5SJ5-4SS1-JBCN-40SS-00000-00,crime_query_results_520.json
61GW-52C1-DXVP-V3MC-00000-00,crime_query_results_520.json
65TH-9NW1-JBCN-4093-00000-00,crime_query_results_170.json
64MS-DV81-JBCN-42VP-00000-00,crime_query_results_170.json
674M-D721-DXVP-V2SX-00000-00,crime_query_results_170.json
6597-88C1-JBCN-413K-00000-00,crime_query_results_170.json
655G-7XG1-DXVP-V4PH-00000-00,crime_query_results_170.json
66M4-7341-JBCN-439J-00000-00,crime_query_results_170.json
63BP-8GT1-JBCN-42KJ-00000-00,crime_query_results_170.json
660H-3PJ1-DXVP-V2M4-00000-00,crime_query_results_170.json
67F0-FCJ1-JBCN-44XS-00000-00,crime_query_results_1480.json
60FF-2441-DXVP-V04G-00000-00,crime_query_results_1480.json
675X-7B71-DXVP-V0Y2-00000-00,crime_query_results_1480.json
67DS-FJ31-JBCN-441Y-00000-00,crime_query_results_1480.json
66XH-PVY1-JBCN-432M-00000-00,crime_query_results_1480.json
673W-0DF1-JBCN-427S-00000-00,crime_query_results_1480.json
5VT7-MYJ1-DXVP-V3W9-00000-00,crime_query_results_1480.json
5XRW-N9D1-JBCN-40VX-00000-00,crime_query_results_1480.json
61YN-CNB1-DXVP-V4G8-00000-00,crime_query_results_1480.json
678W-TWC1-JBCN-4016-00000-00,crime_query_results_1480.json
66J6-GMK1-JBCN-40WP-00000-00,crime_query_results_1480.json
5Y7R-SS01-JBCN-409K-00000-00,crime_query_results_1480.json
64NH-VMV1-DXVP-V51Y-00000-00,crime_query_results_1480.json
5X6R-KJW1-JBCN-42GW-00000-00,crime_query_results_1480.json
678B-C8J1-JBCN-43PJ-00000-00,crime_query_results_1480.json
66B9-SB31-DXVP-V34N-00000-00,crime_query_results_1480.json
5T7S-DW11-DXVP-V51T-00000-00,crime_query_results_1480.json
670C-0GD1-DXVP-V20J-00000-00,crime_query_results_1480.json
5RW6-7F81-JBCN-42KB-00000-00,crime_query_results_500.json
5WDB-N511-DXVP-V48F-00000-00,crime_query_results_500.json
60PG-2751-JBCN-4040-00000-00,crime_query_results_500.json
5T9G-22C1-DXVP-V4YM-00000-00,crime_query_results_500.json
5TWX-KRT1-DXVP-V2K2-00000-00,crime_query_results_500.json
5S1W-J9G1-DXVP-V1SN-00000-00,crime_query_results_500.json
62HW-0YK1-DXVP-V29P-00000-00,crime_query_results_500.json
642R-M721-JBCN-438D-00000-00,crime_query_results_500.json
6396-8NR1-DXVP-V0HN-00000-00,crime_query_results_500.json
60DC-5931-JBCN-43VT-00000-00,crime_query_results_500.json
633W-5Y71-JBCN-44HT-00000-00,crime_query_results_500.json
60NV-4VJ1-DXVP-V22B-00000-00,crime_query_results_500.json
5YMM-4541-DXVP-V4VB-00000-00,crime_query_results_500.json
5S4N-6XS1-JBCN-44DN-00000-00,crime_query_results_500.json
5XS3-MJG1-JBCN-44NW-00000-00,crime_query_results_500.json
6342-V6S1-JBCN-4527-00000-00,crime_query_results_500.json
5RTG-K051-DXVP-V07R-00000-00,crime_query_results_1770.json
5RT8-M021-DXVP-V3PK-00000-00,crime_query_results_1770.json
5TVD-TG31-JBCN-40PT-00000-00,crime_query_results_1770.json
5RS0-T1N1-DXVP-V1VD-00000-00,crime_query_results_1320.json
5W2J-0DR1-DXVP-V22T-00000-00,crime_query_results_1320.json
5S4W-5RV1-DXVP-V15M-00000-00,crime_query_results_1320.json
5Y56-4731-DXVP-V2X5-00000-00,crime_query_results_1320.json
67DJ-GG11-JBCN-4127-00000-00,crime_query_results_1320.json
5X82-DCM1-DXVP-V21W-00000-00,crime_query_results_1320.json
60KX-D7V1-JBCN-44H2-00000-00,crime_query_results_1320.json
5RKH-D7P1-DXVP-V24D-00000-00,crime_query_results_1320.json
5S1W-J9G1-DXVP-V1SR-00000-00,crime_query_results_1320.json
5RF8-0PX1-DXVP-V006-00000-00,crime_query_results_1320.json
5W3C-W8X1-JBCN-42BM-00000-00,crime_query_results_1320.json
5TY0-M501-JBCN-41JN-00000-00,crime_query_results_1320.json
5R9V-FCG1-DXVP-V3NW-00000-00,crime_query_results_1320.json
5TN9-GW71-DXVP-V3G0-00000-00,crime_query_results_1320.json
63YR-RTM1-DXVP-V3C4-00000-00,crime_query_results_280.json
60V9-HRG1-DXVP-V20V-00000-00,crime_query_results_280.json
664X-1PP1-JBCN-434Y-00000-00,crime_query_results_280.json
6564-5FF1-DXVP-V164-00000-00,crime_query_results_280.json
5WM3-VH21-DXVP-V4BS-00000-00,crime_query_results_280.json
66KP-8SC1-DXVP-V2WB-00000-00,crime_query_results_280.json
60N6-6VC1-DXVP-V3VD-00000-00,crime_query_results_280.json
67BD-SH91-DXVP-V059-00000-00,crime_query_results_280.json
610C-0N01-JBCN-422F-00000-00,crime_query_results_280.json
65X8-Y441-JBCN-429C-00000-00,crime_query_results_280.json
5W3T-T8X1-DXVP-V1VR-00000-00,crime_query_results_280.json
60YH-3MK1-JBCN-419P-00000-00,crime_query_results_280.json
66K2-C7M1-DXVP-V0GH-00000-00,crime_query_results_280.json
5SCX-5XW1-JBCN-44HK-00000-00,crime_query_results_280.json
634R-5BW1-JBCN-407R-00000-00,crime_query_results_280.json
5SR8-7TH1-DXVP-V3VY-00000-00,crime_query_results_900.json
5YGJ-R1D1-JBCN-40WB-00000-00,crime_query_results_900.json
60G8-WWX1-DXVP-V0VF-00000-00,crime_query_results_900.json
636V-S981-DXVP-V2G4-00000-00,crime_query_results_900.json
5VW0-RFY1-DXVP-V4JJ-00000-00,crime_query_results_900.json
5Y56-4731-DXVP-V2Y0-00000-00,crime_query_results_900.json
6297-X8Y1-JBCN-44Y9-00000-00,crime_query_results_900.json
6671-RKT1-JBCN-4201-00000-00,crime_query_results_900.json
65J8-9FD1-DXVP-V46G-00000-00,crime_query_results_1530.json
65DV-SGG1-DXVP-V4YN-00000-00,crime_query_results_1530.json
66KG-9K11-JBCN-4317-00000-00,crime_query_results_1530.json
67FD-C2D1-JBCN-437W-00000-00,crime_query_results_1530.json
62HF-2NT1-DXVP-V0G1-00000-00,crime_query_results_1530.json
66NV-0PJ1-DXVP-V43T-00000-00,crime_query_results_1530.json
5RT8-M021-DXVP-V3R4-00000-00,crime_query_results_1530.json
65S1-HCT1-JBCN-4464-00000-00,crime_query_results_1530.json
66S5-NMP1-JBCN-408V-00000-00,crime_query_results_1530.json
66S5-NMP1-JBCN-408C-00000-00,crime_query_results_1530.json
5S5X-JP51-DXVP-V47G-00000-00,crime_query_results_1530.json
66G8-BKF1-DXVP-V4HN-00000-00,crime_query_results_1530.json
5XWH-5P61-DXVP-V567-00000-00,crime_query_results_1530.json
66HN-1VK1-DXVP-V192-00000-00,crime_query_results_1530.json
655G-7XG1-DXVP-V4RG-00000-00,crime_query_results_1530.json
66NM-1DC1-JBCN-44J4-00000-00,crime_query_results_1530.json
5XWY-3T01-JBCN-4115-00000-00,crime_query_results_1530.json
66JV-D1T1-DXVP-V2F8-00000-00,crime_query_results_1530.json
66V3-JY51-JBCN-414D-00000-00,crime_query_results_1530.json
5TV0-VYH1-DXVP-V4F0-00000-00,crime_query_results_1530.json
5TV6-VGR1-JBCN-406X-00000-00,crime_query_results_1530.json
66HS-J4K1-JBCN-443M-00000-00,crime_query_results_1530.json
5X7H-PC81-JBCN-41DR-00000-00,crime_query_results_1530.json
662D-VBD1-DXVP-V007-00000-00,crime_query_results_1160.json
5Y68-0C61-DXVP-V16G-00000-00,crime_query_results_1160.json
5S5R-1HT1-JBCN-411V-00000-00,crime_query_results_1160.json
5WRY-B7R1-DXVP-V4NH-00000-00,crime_query_results_1160.json
6360-J0H1-JBCN-40KN-00000-00,crime_query_results_490.json
5TKT-HX11-JBCN-44CB-00000-00,crime_query_results_490.json
64YD-VNF1-JBCN-44MK-00000-00,crime_query_results_490.json
5TKK-MR61-JBCN-4036-00000-00,crime_query_results_490.json
66NM-1DC1-JBCN-44HP-00000-00,crime_query_results_490.json
661R-MDT1-DXVP-V169-00000-00,crime_query_results_490.json
61YW-C241-JBCN-43N1-00000-00,crime_query_results_740.json
5YGB-R111-DXVP-V3C5-00000-00,crime_query_results_740.json
66GX-NDG1-JBCN-40Y1-00000-00,crime_query_results_740.json
5WG2-CWM1-DXVP-V2JB-00000-00,crime_query_results_740.json
5V9V-B1G1-DXVP-V2WW-00000-00,crime_query_results_740.json
5X32-8N51-JBCN-411B-00000-00,crime_query_results_310.json
5WRY-B6W1-JBCN-41X8-00000-00,crime_query_results_310.json
5VT8-YWN1-DXVP-V23W-00000-00,crime_query_results_310.json
64DS-BKK1-JBCN-40G4-00000-00,crime_query_results_310.json
633M-FD31-DXVP-V4C4-00000-00,crime_query_results_310.json
5ST0-1481-JBCN-40VY-00000-00,crime_query_results_310.json
5T5N-7D41-JBCN-41BB-00000-00,crime_query_results_310.json
66WW-T621-DXVP-V1R1-00000-00,crime_query_results_310.json
66WN-V301-DXVP-V1CB-00000-00,crime_query_results_310.json
64BV-CPV1-DXVP-V308-00000-00,crime_query_results_310.json
60K2-HBD1-DXVP-V3FV-00000-00,crime_query_results_890.json
5SPN-0641-JBCN-4115-00000-00,crime_query_results_890.json
60B1-GC71-DXVP-V0TX-00000-00,crime_query_results_890.json
5TNY-DJP1-JBCN-450S-00000-00,crime_query_results_890.json
5V84-R191-JBCN-43TR-00000-00,crime_query_results_890.json
5S0K-R0H1-DXVP-V0HF-00000-00,crime_query_results_890.json
5WF6-HDP1-DXVP-V0N2-00000-00,crime_query_results_890.json
612P-N231-JBCN-44DJ-00000-00,crime_query_results_890.json
5V37-W4Y1-JBCN-414G-00000-00,crime_query_results_890.json
62J8-YF11-JBCN-42DB-00000-00,crime_query_results_890.json
5S41-81C1-JBCN-43PM-00000-00,crime_query_results_1570.json
5RKH-D7P1-DXVP-V256-00000-00,crime_query_results_1570.json
63S0-CF41-DXVP-V1P3-00000-00,crime_query_results_1570.json
646T-3T41-JBCN-40YP-00000-00,crime_query_results_1570.json
64XW-9SR1-JBCN-40H8-00000-00,crime_query_results_1570.json
65VT-4T71-JBCN-43S0-00000-00,crime_query_results_1570.json
662S-B0H1-DXVP-V0RR-00000-00,crime_query_results_1570.json
63V4-3571-DXVP-V52P-00000-00,crime_query_results_1570.json
64NM-9XH1-JBCN-41T9-00000-00,crime_query_results_1570.json
66HB-KWF1-DXVP-V3GX-00000-00,crime_query_results_1570.json
65X8-Y441-JBCN-42BF-00000-00,crime_query_results_1570.json
65WR-GBH1-DXVP-V42G-00000-00,crime_query_results_1570.json
663D-7F51-DXVP-V08K-00000-00,crime_query_results_1570.json
660H-3PJ1-DXVP-V2M5-00000-00,crime_query_results_1570.json
62FR-96Y1-JBCN-407P-00000-00,crime_query_results_1570.json
6555-TVC1-DXVP-V4GK-00000-00,crime_query_results_1570.json
64NM-9XH1-JBCN-41TF-00000-00,crime_query_results_1570.json
665M-D841-JBCN-43CX-00000-00,crime_query_results_1570.json
665M-D841-JBCN-43CW-00000-00,crime_query_results_1570.json
5WVH-4W21-JBCN-41W6-00000-00,crime_query_results_1570.json
667N-N5T1-JBCN-4550-00000-00,crime_query_results_1570.json
65W1-3Y11-DXVP-V38Y-00000-00,crime_query_results_1570.json
5Y73-WDS1-DXVP-V3XW-00000-00,crime_query_results_1570.json
5X6B-9PJ1-DXVP-V0DS-00000-00,crime_query_results_1120.json
5TFJ-49G1-JBCN-41GJ-00000-00,crime_query_results_1120.json
60ND-6F71-DXVP-V0W4-00000-00,crime_query_results_1120.json
64RN-JX41-JBCN-437R-00000-00,crime_query_results_1120.json
5TXJ-HS41-DXVP-V3CN-00000-00,crime_query_results_1120.json
5YCK-3J61-DXVP-V083-00000-00,crime_query_results_1120.json
5RY9-X861-JBCN-43M3-00000-00,crime_query_results_1120.json
60DC-5931-JBCN-43TX-00000-00,crime_query_results_1120.json
61F5-CD81-JBCN-40HD-00000-00,crime_query_results_1120.json
6384-7H61-DXVP-V080-00000-00,crime_query_results_1120.json
5V6N-D7J1-JBCN-43R6-00000-00,crime_query_results_700.json
5SM4-N5S1-DXVP-V10S-00000-00,crime_query_results_700.json
5TP5-CX91-DXVP-V11R-00000-00,crime_query_results_700.json
63XN-PF71-JBCN-42HF-00000-00,crime_query_results_700.json
60XF-7571-DXVP-V1HX-00000-00,crime_query_results_700.json
5SXT-GPX1-JBCN-41C6-00000-00,crime_query_results_700.json
5XNJ-0KK1-JBCN-401H-00000-00,crime_query_results_700.json
66XH-PVY1-JBCN-432J-00000-00,crime_query_results_700.json
5W8Y-8MD1-DXVP-V14T-00000-00,crime_query_results_350.json
5X76-5XJ1-JBCN-42M0-00000-00,crime_query_results_350.json
654H-XPY1-DXVP-V3BJ-00000-00,crime_query_results_350.json
5WV3-1M71-DXVP-V3KD-00000-00,crime_query_results_350.json
648P-XTK1-JBCN-42BF-00000-00,crime_query_results_350.json
66RH-S3X1-DXVP-V1V0-00000-00,crime_query_results_80.json
66RR-R7D1-DXVP-V05Y-00000-00,crime_query_results_80.json
66N2-JW21-DXVP-V4DH-00000-00,crime_query_results_80.json
65XP-WBV1-JBCN-41W2-00000-00,crime_query_results_80.json
66R9-T051-JBCN-44XF-00000-00,crime_query_results_80.json
65F8-PV31-JBCN-42JY-00000-00,crime_query_results_80.json
678B-C8J1-JBCN-43PK-00000-00,crime_query_results_80.json
66H1-4BG1-JBCN-400R-00000-00,crime_query_results_80.json
66C3-62S1-DXVP-V0GX-00000-00,crime_query_results_80.json
667W-MC31-DXVP-V35M-00000-00,crime_query_results_80.json
6677-PTH1-JBCN-4192-00000-00,crime_query_results_80.json
